Patient_Index,Predicted_Probability,Pearson_Residual,Is_Outlier
137,0.7155732076244117,0.6304609848625427,False
138,0.5263632469961861,0.9485930074538437,False
139,0.8967546450521358,0.33931139397717297,False
140,0.7615506694831187,0.5595625640987433,False
141,0.9322818811543384,0.269512442991901,False
142,0.927287668167007,0.2800249923782009,False
143,0.6670243361080568,-1.4153524235056432,False
144,0.8787123747235006,0.37152229020347016,False
145,0.9171683619560225,0.30052014682257605,False
146,0.9327098080798819,0.2685978992401018,False
147,0.436109183918737,-0.87942762856691,False
148,0.8980689517008265,0.336897977895524,False
149,0.8798668568090081,0.3695072301782906,False
150,0.7895678746452467,-1.9370405578924976,False
151,0.8346085996416319,0.44515887329763365,False
152,0.8814387665795206,0.36675435598105194,False
153,0.8820059419089458,0.3657584038170245,False
154,0.8077584506795422,0.4878461408550694,False
155,0.8961867940532706,0.34035100045744415,False
156,0.9388044748025212,0.25531260551222656,False
157,0.9111776234857752,0.31221924666027184,False
158,0.9423216817690463,0.24740399175146496,False
159,0.8890047436696619,0.35334599248001236,False
160,0.536339009565284,-1.0755222851786044,False
161,0.945915609672423,0.23911662544365897,False
162,0.513528736591404,-1.027433637648169,False
163,0.9280176600980684,0.278506194763437,False
164,0.731645480079829,0.6056254405078111,False
165,0.9325389392251884,0.2689633437484199,False
166,0.9143364125013927,-3.2670432107802325,True
167,0.8920080520035651,0.34794556100220797,False
168,0.6827196633691959,-1.466897021890029,False
169,0.2998507702284145,-0.6544210746370125,False
170,0.4213177498663542,1.1719665132484542,False
171,0.9168173218114242,0.3012139244756,False
172,0.85928468569337,0.4046710596757771,False
173,0.7473020343459971,0.5815041126079687,False
174,0.9242344897786112,0.2863153885119692,False
175,0.7315119830675851,0.6058313334617886,False
176,0.9032722553469424,0.3272398579425208,False
177,0.5189614970804655,0.9627695601281189,False
178,0.8909405442959666,0.34987048050587183,False
179,0.8325337686409947,0.44850025522258674,False
180,0.888466956117689,0.3543081459184254,False
181,0.7675566325755881,-1.817174505697411,False
182,0.9329228294403473,0.26814179177783537,False
183,0.8790741739886858,0.37089140630810263,False
184,0.70842061608249,0.641553400622479,False
185,0.8962500247152468,0.3402353315096647,False
186,0.8965026069245153,0.3397730486881352,False
187,0.914493639133707,0.3057798527260463,False
188,0.9170650108325115,0.30072451570921904,False
189,0.9099597210371415,0.31456277794761894,False
190,0.8887415358471155,0.35381707790055145,False
191,0.8886016162380559,0.3540673622193006,False
192,0.8312979880460487,0.45048648504237465,False
193,0.830725180842087,0.4514061709173637,False
194,0.8425733883947844,0.43225020188868113,False
195,0.5344788842847379,0.9332637913395164,False
196,0.8443684718190054,0.4293216468574303,False
197,0.647181175675643,0.7383511164719635,False
198,0.730308620033485,-1.645582577454779,False
199,0.8961235293215992,-2.9371447321043287,True
200,0.6325769483983621,-1.3121197755675176,False
201,0.8641323798597359,0.39652250829598706,False
202,0.8942096809855316,-2.9073460036917487,True
203,0.8814387665795206,0.36675435598105194,False
204,0.9028556788637404,0.3280194090140086,False
205,0.6117139860115361,-1.25515780575843,False
206,0.8427536516193942,0.4319564496739573,False
207,0.8881351103789779,0.3549011279311283,False
208,0.8881972088060972,0.3547902046632801,False
209,0.8603195473025266,0.4029377171844422,False
210,0.8420315904323527,0.4331326576744541,False
211,0.903331635898414,0.32712864484196025,False
212,0.8865488918656438,-2.7954193982500843,True
213,0.9415782376719769,0.249091622016789,False
214,0.8881266591952844,0.3549162223704164,False
215,0.9041595513406614,0.32557562417431163,False
216,0.8896070407889528,0.35226669263054394,False
217,0.8797949805430936,0.3696328506196539,False
218,0.8909352362471678,0.3498800369608932,False
219,0.9101822714492366,0.31413537680767106,False
220,0.904100625363322,0.3256863092983515,False
221,0.5835594953347796,-1.1837666157649414,False
222,0.8814387665795206,0.36675435598105194,False
223,0.5803730922937269,0.8503114550536328,False
224,0.8781315553106271,0.37253393730453827,False
225,0.8637328058252338,0.39719699053089486,False
226,0.9160773111962379,0.3026729651913046,False
227,0.6686831447689274,0.703900991799671,False
228,0.8969433170919036,0.3389655646280799,False
229,0.667326247183361,-1.4163149346785477,False
230,0.6996012130835164,-1.5260760956822135,False
231,0.7790634842196346,-1.877814438490039,False
232,0.8968804603438303,0.33908080189641454,False
233,0.6516696300255983,0.7311086623854676,False
234,0.9172715959048506,0.30031591682265363,False
235,0.7664443251138109,-1.8115281805742427,False
236,0.3626724242995453,-0.7543552423283508,False
237,0.6097745809593862,0.7999689297457286,False
238,0.7913469422722134,0.5134863608873526,False
239,0.8945308006429904,0.3433722348951268,False
240,0.8886016162380559,0.3540673622193006,False
241,0.8168669096567681,0.47348667365857144,False
242,0.5383670827060257,0.9259960530547057,False
243,0.8549956081760756,0.41182113965569417,False
244,0.8963763838817733,0.34000411153169485,False
245,0.8775024245864842,0.37362814511460773,False
246,0.9104043259495529,0.3137085563840291,False
247,0.5557753976721435,0.8940290785508966,False
248,0.779248741379402,0.5322473887808613,False
249,0.8400995468688011,0.4362741409139603,False
250,0.7093963349157489,0.640038462778548,False
251,0.9572530282867173,-4.73217391813203,True
252,0.8604828548286733,0.4026638853937308,False
253,0.9262451933326877,0.2821838671098154,False
254,0.904100625363322,0.3256863092983515,False
255,0.9330078626130084,0.26795956573178503,False
256,0.9166504325129723,0.30154338201296266,False
257,0.8792186328843846,-2.698040541019674,True
258,0.8559034703252293,0.4103121404551376,False
259,0.8799386959617307,0.369381652429278,False
260,0.25426252293586027,1.7125837093939693,False
261,0.9164424376023176,0.30195365094391163,False
262,0.6715384978931549,0.699369647145071,False
263,0.7109417879464536,0.6376401202253726,False
264,0.6485769699997511,0.7360958135512488,False
265,0.861296994086955,0.4012975153056784,False
266,0.7129370180177466,0.6345458576123865,False
267,0.7172306326431032,0.6278946247335263,False
268,0.9150789379745242,0.3046340390361739,False
269,0.8682538389036923,0.38953423144763766,False
270,0.7518956202719846,0.574431752166624,False
271,0.9342296483816148,0.265331161970275,False
272,0.8494199642298251,0.42103913609444993,False
273,0.6549432923075469,0.7258441614816779,False
274,0.8611344857361133,0.4015704178956806,False
275,0.863652772350667,0.39733202459026773,False
276,0.6325769483983621,0.762125545716648,False
277,0.8895402605189079,0.3523864518498279,False
278,0.6131662251210773,0.7942790003353489,False
279,0.6981705732356497,0.6575064528876827,False
280,0.8883995726925789,0.3544285991654361,False
281,0.8913967813905062,0.34904853324431473,False
282,0.7750100502398262,0.5388003785193722,False
283,0.8332906483585608,0.44728231522413436,False
284,0.6079937374980424,0.8029656177851241,False
285,0.617510793051606,-1.2706112140695294,False
286,0.9276991241435644,0.27916965246051856,False
287,0.8805835802488624,0.36825337145157344,False
288,0.8286116366525799,0.45479444533081587,False
289,0.7144072724667275,-1.5816098512353949,False
290,0.8818198517928116,0.3660853329058397,False
291,0.8782042885226201,0.3724073309232368,False
292,0.8059297189736916,0.4907168060661494,False
293,0.5424193553872206,0.9184726610305138,False
294,0.8299590303938285,-2.209283967558038,False
295,0.4350088395361569,-0.8774617914597227,False
296,0.9390772969784781,0.25470584502878557,False
297,0.8972570923719333,-2.9551703715505178,True
298,0.8894734448703903,0.3525062517833516,False
299,0.9055059407243129,0.32304022266150156,False
300,0.6321028026442764,-1.3107824508092836,False
301,0.7938056764578469,0.5096608245024792,False
302,0.9035095822780935,0.3267952322648309,False
303,0.8352644361300305,0.444100935666124,False
304,0.8873165886093066,0.3563614298210477,False
305,0.8337623070983432,0.4465227828439826,False
306,0.43986031699843253,-0.8861540379946855,False
307,0.8910672816558669,0.34964226255316394,False
308,0.5740255914149892,0.8614421681869708,False
309,0.8243970498521803,-2.166717597535891,False
310,0.8467653076694807,0.4253995460274356,False
311,0.8859468912371898,0.35879775700641897,False
312,0.6316284013344879,-1.3094464890649629,False
313,0.615099413856028,0.7910458011260115,False
314,0.6300452279936587,0.7662816990904289,False
315,0.8975075032199655,0.33793018997925434,False
316,0.8955526114703262,0.34150985494501723,False
317,0.861536827056295,0.40089460932653004,False
318,0.7225766448905011,0.6196258814984904,False
319,0.8778369847144227,0.37304646985100903,False
320,0.672138021290318,0.698419403170291,False
321,0.8802973354528764,0.36875440356182954,False
322,0.7605616710821742,0.5610862407683894,False
323,0.8630110787184568,0.3984139510356985,False
324,0.8857406519234042,0.35916382013409304,False
325,0.9333469956354044,0.2672318990933106,False
326,0.9155531877696733,0.3037035304709941,False
327,0.926689532466467,0.2812651120518708,False
328,0.9142298583222973,0.3062953214800241,False
329,0.6730362540654089,0.696996457492325,False
330,0.8796511166231111,0.36988421963749396,False
331,0.7763349443994181,0.5367530254823876,False
332,0.933431529464399,0.2670502913997561,False
333,0.9174262273528385,0.30000983202891995,False
334,0.7982036911147012,0.5028051799797348,False
335,0.7283500487925578,-1.6374394942229629,False
336,0.9261057464988338,0.28247176497694587,False
337,0.8854730581764548,0.3596384822513018,False
338,0.831202627581924,0.45063963579683197,False
339,0.8811542950306863,0.3672533485855148,False
340,0.879001888677082,0.3710174973243349,False
341,0.5683643510860888,-1.1475054639836089,False
342,0.5922956562770776,0.8296661958080883,False
343,0.6311537452497372,0.7644606003896445,False
344,0.9171795196950526,0.3004980776960517,False
345,0.8802256816837712,0.36887976806662637,False
346,0.7552944494024842,0.569198521952327,False
347,0.7233833406559468,0.6183792591562639,False
348,0.8795791289447663,0.37000996824301335,False
349,0.5354936202879653,0.9313623784173373,False
350,0.6126823675758261,-1.2577202597790644,False
351,0.8322492318690191,-2.2273806514180134,False
352,0.9156582496132448,0.30349713708053316,False
353,0.8528587187455617,-2.407527630476289,False
354,0.8807978753926154,-2.718292151034252,True
355,0.8449927946951549,0.42830134701960454,False
356,0.895616183410093,0.341393792158292,False
357,0.6126823675758261,-1.2577202597790644,False
358,0.9157631927735383,0.3032908839526219,False
359,0.8889376445375079,0.3534661186261445,False
360,0.9159203852106709,0.3029817670445401,False
361,0.6703377738298044,0.7012740154555743,False
362,0.916972725506822,0.3009069244240598,False
363,0.9468469950110928,0.2369321571738129,False
364,0.8073975486959116,-2.047447658541589,False
365,0.6322608796625501,0.7626438296017961,False
366,0.8887361341361285,0.3538267421539798,False
367,0.8806550489386711,0.3681282198288817,False
368,0.8800104980134115,0.36925611735810676,False
369,0.8315838117962403,0.45002734499973923,False
370,0.6317865634513407,0.7634219163654776,False
371,0.9260847854815875,0.28251502260829714,False
372,0.9167542533745948,0.30133845663429415,False
373,0.8607577914388153,-2.4863085858946694,False
374,0.9036280505995553,0.32657314602214205,False
375,0.699172427457988,-1.5245207046396378,False
376,0.9271041070281418,0.2804059841727976,False
377,0.8538795070390989,-2.4173677894408305,False
378,0.7309775748507151,0.6066556054847905,False
379,0.6592322690553092,-1.3908810739451467,False
380,0.8896070407889528,-2.8387583070443636,True
381,0.6680804236033892,-1.418724077268158,False
382,0.6102597603161883,0.7991535939238873,False
383,0.8965656674317677,0.3396575761583856,False
384,0.8885343039619734,0.3541877336076841,False
385,0.7183323263876821,0.626189524302989,False
386,0.8801539908622702,0.36900517519127785,False
387,0.8221220090971526,0.46514994112053115,False
388,0.9183085328193366,0.29825933015108463,False
389,0.8886016162380559,0.3540673622193006,False
390,0.9150789379745242,0.3046340390361739,False
391,0.8798668568090081,0.3695072301782906,False
392,0.763284524863387,0.5568908683739298,False
393,0.8795791289447663,0.37000996824301335,False
394,0.9327098080798819,0.2685978992401018,False
395,0.6683818531791883,0.704379680045774,False
396,0.4770405438580795,-0.9550885433683736,False
397,0.91523728909748,0.3043235531718574,False
398,0.9162861319707531,0.3022617189173552,False
399,0.9271041070281418,0.2804059841727976,False
400,0.784266207618097,0.5244780747763441,False
401,0.5179431571502983,0.9647350920468752,False
402,0.9042773061936769,0.32535436676311014,False
403,0.9155006123091047,0.3038067797944864,False
404,0.5738593534706042,-1.1604495170743139,False
405,0.8795071041046756,0.37013575959896894,False
406,0.4719552065145186,1.0577547680244492,False
407,0.9324533539385391,0.269146252414248,False
408,0.5892689074383689,0.8348760968741454,False
409,0.9309422719025521,0.27236090448629513,False
410,0.9156582496132448,0.30349713708053316,False
411,0.8886016162380559,0.3540673622193006,False
412,0.9468127708259949,0.23701270640188352,False
413,0.8886688929585641,0.35394703173936676,False
414,0.8805835802488624,0.36825337145157344,False
415,0.9580200022865109,0.20933117776829557,False
416,0.8310117777906876,0.4509460935222754,False
417,0.880726480649189,0.36800311073921116,False
418,0.9372234649171233,0.2588076408732677,False
419,0.8896070407889528,0.35226669263054394,False
420,0.7168168251972798,0.6285352337275661,False
421,0.6313119922047111,-1.3085566044459522,False
422,0.9101266803706577,-3.1822590572855494,True
423,0.8901400108455937,0.35131008292947646,False
424,0.6308371667046687,0.7649804722299723,False
425,0.5617965274256506,-1.1322742161548935,False
426,0.895616183410093,0.341393792158292,False
427,0.6671753088016569,0.7062976905667018,False
428,0.7348367718300253,0.6007049469552375,False
429,0.7244593671968962,0.6167168432049119,False
430,0.8883995726925789,0.3544285991654361,False
431,0.9281990989550862,0.27812778424105744,False
432,0.667778856225521,-1.4177599288699423,False
433,0.8812966045437677,0.36700376747707253,False
434,0.842397497638486,0.4325367576059276,False
435,0.7023087327712467,0.6510570006008525,False
436,0.8976325058034456,0.3377005365486838,False
437,0.6980272966670645,0.6577299836986257,False
438,0.8976949564303767,0.33758576836620563,False
439,0.37299628998432477,-0.7712891122325776,False
440,0.7031608123115319,0.6497305501315369,False
441,0.7077117033909188,-1.5560461581077736,False
442,0.8971316839002379,0.3386200877514971,False
443,0.8888033397833823,0.353706493449242,False
444,0.6490416723035752,0.7353455778073597,False
445,0.823220891495973,0.46340133228271163,False
446,0.8819351737352272,0.3658827497793419,False
447,0.9041595513406614,-3.0714830157696476,True
448,0.8614593428571483,-2.4936113790109506,False
449,0.5387049732972761,0.9253667568965508,False
450,0.833668060897377,0.44667458606859806,False
451,0.9468469950110928,0.2369321571738129,False
452,0.8793629428907531,-2.6998753449332082,True
453,0.8958701294397402,0.34092993531899374,False
454,0.8664304711031419,0.3926330362053672,False
455,0.7512609807136518,0.575408856880473,False
456,0.650652968744793,-1.3647282430131942,False
457,0.8888705099129622,0.3535862856112598,False
458,0.6481119859857101,0.7368468147225616,False
459,0.9154480071386506,0.30391006421939054,False
460,0.7805376369132705,0.5302529593276876,False
461,0.9229932498523978,0.2888451870147162,False
462,0.89027290046277,-2.8484239398729185,True
463,0.9270581500754995,0.28050131308821785,False
464,0.9470519039890595,0.23644943635092142,False
465,0.8435627589268133,0.43063703317842056,False
466,0.9040416670013348,0.3257970320517341,False
467,0.9330503416688419,-3.733175058508202,True
468,0.8969433170919036,-2.950152181674327,True
469,0.8092932911945194,0.4854338035669793,False
470,0.8990795452311463,-2.9847602973755363,True
471,0.8797230671518415,-2.7044678155206867,True
472,0.895361690407037,-2.9251887644638144,True
473,0.8457038007202247,0.42713825884774337,False
474,0.8903392924066315,0.3509520244042815,False
475,0.9270581500754995,0.28050131308821785,False
476,0.5773826296834618,0.8555429454612336,False
477,0.6302036718878048,-1.3054467680305872,False
478,0.9163903652180969,0.302056305365273,False
479,0.8803689521817584,0.3686290816624029,False
480,0.8886016162380559,0.3540673622193006,False
481,0.6682311556280567,0.7046191462295672,False
482,0.6529031415509383,0.7291232755930068,False
483,0.9226058048839849,0.28963170616526496,False
484,0.9215311071486753,0.2918056943881774,False
485,0.9043361350954944,0.32524379445038454,False
486,0.864212176075154,0.396387749352297,False
487,0.684337284398574,0.6791669488619213,False
488,0.8887361341361285,0.3538267421539798,False
489,0.8438317067370468,0.43019812388293893,False
490,0.7559120621660066,0.5682474838783074,False
491,0.8221220090971526,0.46514994112053115,False
492,0.8231139833038968,0.46357153543514157,False
493,0.5371841900239352,-1.077351741664486,False
494,0.6325769483983621,0.762125545716648,False
495,0.8515808986023627,-2.395344908381323,False
496,0.9265508591179894,0.28155207255988046,False
497,0.9024375020916517,0.32880081713273046,False
498,0.6653613785465148,0.7091845033548442,False
499,0.8892058282382461,0.35298585893674495,False
500,0.7630387756778485,0.557269582306938,False
501,0.8955526114703262,0.34150985494501723,False
502,0.9340623659995033,0.2656921618749728,False
